id,numero,date_debut,date_signature,date_fin,statut,departement,chemin_fichier,niveau_gravite_specifique_aep,ressource_aep_communique,regle_gestion,arrete_cadre.id,arrete_cadre.numero,arrete_cadre.date_debut,arrete_cadre.date_fin,arrete_cadre.chemin_fichier,zones_alerte.id,zones_alerte.type,zones_alerte.code,zones_alerte.nom,zones_alerte.niveau_gravite,zones_alerte.id_sandre,zones_alerte.communes
35083,AP n°DDTM/SER/2025-029-0001 du 29 janvier 2025,2025-01-29,2025-01-29,2025-03-26,abroge,66,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35083/AP_secheresse_2025029_0001_compressed.pdf,false,max,no_all,30396,DDTM/SER/2018150-0002,2018-05-30,,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30396/2018_05_30_arrete_cadre_secheresse_signe.pdf,"[12066,12061,12064,12070,12067,12060,12069,12068,12071,12063,12072,12062,12065]","[""SUP"",""SUP"",""SUP"",""SOU"",""SOU"",""SUP"",""SOU"",""SOU"",""SOU"",""SUP"",""SOU"",""SUP"",""SUP""]","[""76_66_7"",""76_66_2"",""76_66_5"",""76_66_4"",""76_66_1"",""76_66_1"",""76_66_3"",""76_66_2"",""76_66_5"",""76_66_4"",""76_66_6"",""76_66_3"",""76_66_6""]","[""Têt aval"",""Agly aval"",""Tech - Albères"",""Nappes Aspres-Réart"",""Nappes côte nord"",""Agly amont, Boulzane et Verdou"",""Nappes Agly-Salanque"",""Nappes côte sud"",""Nappes Tech"",""Sègre - Carol"",""Nappes Têt"",""Aude amont"",""Têt amont""]","[""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""crise"",""crise"",""alerte_renforcee"",""crise"",""crise"",""alerte_renforcee"",""vigilance"",""crise"",""vigilance"",""alerte_renforcee""]","[123,118,121,1877,124,117,1797,1796,1878,120,1879,119,122]","[[],[],[],[],[],[],[],[],[],[],[],[],[]]"
35084,12-2025,2025-02-04,2025-02-04,2025-06-24,abroge,13,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35084/AP%20n%C3%82%C2%B012-2025%20du%2004-02-2025.pdf,null,null,no_all,30410,ACD 82-2022 modifié,2024-05-24,2025-06-24,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30410/ACD%20Consolid%C3%83%C2%A9.pdf,"[15444,15447,15448,15459,15465,15455,15460,15462,15461,15452,15446,15457,15464,15445,15451,15463,15456,15453,15454,15458,15449,15450]","[""SUP"",""SUP"",""SUP"",""SOU"",""SOU"",""SOU"",""SOU"",""SOU"",""SOU"",""SUP"",""SUP"",""SOU"",""SOU"",""SUP"",""SUP"",""SOU"",""SOU"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP""]",,"[""Arc aval"",""Touloubre amont"",""Arc amont"",""Touloubre amont"",""Rhône Camargue"",""Arc aval"",""Touloubre aval"",""Littoral"",""Huveaune"",""Durance"",""Crau"",""Crau Alpilles"",""Réal de Jouques"",""Crau Alpilles"",""Huveaune"",""Durance"",""Arc amont"",""Réal de Jouques"",""Rhône Camargue"",""Crau"",""Touloubre aval"",""Littoral""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]","[2709,2713,2710,2724,2728,2720,2725,2719,2726,2716,2711,2723,2729,2712,2715,2727,2721,2718,2717,2722,2714,2708]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
35085,AP_DDTM_SAFEB_2025_0001,2025-02-07,2025-02-07,2025-03-27,abroge,11,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35085/AP%20n%C3%82%C2%B0%20DDTM-SAFEB-2024-031_signe.pdf,false,max,yes_all,30472,AP_Cadre_DDTM_SAFEB_2024_010_crise2,2024-07-10,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30472/AP%20CADRE%20DDTM-SAFEB-2024-010%20plan%20action%20s%C3%83%C2%A9cheresse%20SIGNE.pdf,"[16311,16306,16293,16301,16310,16302,16308,16303,16309,16294,16299]","[""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SOU"",""SUP""]","[""76_11_0006"",""76_11_0022"",""76_11_0020"",""76_11_0012"",""76_11_0001"",""76_11_0002"",""76_11_0011"",""76_11_0007"",""76_11_0010"",""76_11_0021"",""76_11_0005""]","[""Secteur Argent-Double et affluents rive gauche de l?Aude sur ce secteur"",""Secteur Berre et Rieu (hors axe réalimenté)"",""Secteur de la Nappe Astienne"",""Axe réalimenté de l'Aude médiane et aval et canal du Midi, y compris ses annexes (canal de Jonction, canal de la Robine)"",""Secteur Aude amont"",""Bassin versant de l'Agly"",""Axe réalimenté de l'Aude amont"",""Secteur Orbieu et affluents rive droite de l?Aude sur ce secteur"",""Secteur Cesse et affluents rive gauche de l?Aude sur ce secteur"",""Secteur de la Nappe Plioquaternaire du Roussillon"",""Secteur Aude aval (hors axe réalimenté)""]","[""vigilance"",""alerte_renforcee"",""alerte"",""vigilance"",""vigilance"",""alerte_renforcee"",""vigilance"",""alerte"",""vigilance"",""crise"",""vigilance""]","[3591,3586,3592,3581,3589,3582,3587,3583,3590,3593,3579]","[[],[],[],[],[],[],[],[],[],[],[]]"
35087,DDTM34-2025-02-15568,2025-02-18,2025-02-18,2025-03-30,abroge,34,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35087/AP_DDTM34-2025-02-15568_restriction_eau_secheresse_18-02-2025.pdf,false,max,no_all,30400,DDTM34-2024-04-14846,2024-04-30,2025-04-30,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30400/ACD34_30-04-2024.pdf,"[14852,14859,14860,14853,14851,14864,14863]","[""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP"",""SUP""]",,"[""Bassin versant de l’Aude aval"",""Bassin versant de la Cesse"",""Nappe des sables de l''Astien"",""Bassin versant de l’Argent double et de l’Ognon"",""Bassin versant de l’Hérault aval de la confluence avec la Lergue jusqu’à l’embouchure"",""Canal du Midi"",""Bassin versant de l''Orb aval de la confluence avec le Jaur jusqu’à l’embouchure hors axe Orb soutenu""]","[""alerte"",""vigilance"",""alerte"",""vigilance"",""vigilance"",""vigilance"",""alerte""]","[2106,2112,2113,2107,2105,2117,2116]","[[],[],[],[],[],[],[]]"
35086,2025-348/SG/SCOPP/BCPE,2025-02-19,2025-02-18,2025-03-04,abroge,974,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35086/Arr%C3%83%C2%AAt%C3%83%C2%A9%20n%C3%82%C2%B02025-348%20du%20180225.pdf,false,max,yes_all,30493,2024-2657,2024-12-12,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30493/Arr%C3%83%C2%AAt%C3%83%C2%A9%20n%C3%82%C2%B02024-2657%20du%2011%2012%202024.pdf,"[12008,12051,12036,12027,12026,12049,12038,12007,12032,12024,12040,12018,12048,12014,12054,12021,12016,12020,12030,12012,12031,12034,12037,12013,12041,12017,12039,12010,12050,12015]","[""SUP"",""SOU"",""SOU"",""SUP"",""SUP"",""SOU"",""SOU"",""SUP"",""SOU"",""SUP"",""SOU"",""SUP"",""SOU"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SOU"",""SOU"",""SOU"",""SUP"",""SOU"",""SUP"",""SOU"",""SUP"",""SOU"",""SUP""]","[""04_974_02"",""04_974_21"",""04_974_06"",""04_974_21"",""04_974_20"",""04_974_19"",""04_974_08"",""04_974_01"",""04_974_02"",""04_974_18"",""04_974_10"",""04_974_12"",""04_974_18"",""04_974_08"",""04_974_24"",""04_974_15"",""04_974_10"",""04_974_14"",""04_974_24"",""04_974_06"",""04_974_01"",""04_974_04"",""04_974_07"",""04_974_07"",""04_974_11"",""04_974_11"",""04_974_09"",""04_974_04"",""04_974_20"",""04_974_09""]","[""bassin de l'est Bras-Panon"",""nappe de l'est Salazie"",""nappe de l'est La Plaine des Palmistes"",""bassin de l'est Salazie"",""bassin du nord Sainte Suzanne"",""nappe de l'est Sainte Rose"",""nappe de l'ouest La Possession"",""bassin de l'ouest Les Avirons"",""nappe de l'est Bras Panon"",""bassin du nord Sainte Marie"",""nappe de l'est Saint Benoit"",""bassin du sud Saint Joseph"",""nappe du nord Sainte Marie"",""bassin de l'ouest La Possession"",""nappe du sud Cilaos"",""bassin de l'ouest Saint Paul"",""bassin de l'est Saint Benoit"",""bassin du sud Saint Louis"",""bassin du sud Cilaos"",""bassin de l'est La Plaine des Palmistes"",""nappe de l'ouest Les Avirons"",""nappe du sud l'Etang Sale"",""nappe de l'ouest Le Port"",""bassin de l'ouest Le Port"",""nappe du nord Saint Denis"",""bassin du nord Saint Denis"",""nappe de l'est Saint Andre"",""bassin du sud L'Etang Sale"",""nappe du nord Sainte Suzanne"",""bassin de l'est Saint Andre""]","[""alerte_renforcee"",""alerte"",""crise"",""alerte_renforcee"",""alerte_renforcee"",""alerte"",""vigilance"",""vigilance"",""alerte"",""alerte_renforcee"",""alerte_renforcee"",""alerte"",""crise"",""alerte_renforcee"",""vigilance"",""alerte"",""alerte_renforcee"",""vigilance"",""vigilance"",""alerte_renforcee"",""vigilance"",""vigilance"",""crise"",""vigilance"",""alerte"",""vigilance"",""crise"",""vigilance"",""alerte"",""alerte_renforcee""]","[1820,841,783,754,753,838,785,1819,779,751,829,745,837,1826,844,748,1828,747,757,1824,778,781,784,1825,830,744,828,1822,839,1827]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
35121,AP n°DDTM/SER/2025-085-0002 du 26 mars 2025,2025-03-26,2025-03-26,2025-04-30,abroge,66,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35121/2025085-0002-min.pdf,false,max,no_all,30396,DDTM/SER/2018150-0002,2018-05-30,,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30396/2018_05_30_arrete_cadre_secheresse_signe.pdf,"[12063,12071,12061,12067,12065,12068,12069,12070,12072,12060,12064,12066]","[""SUP"",""SOU"",""SUP"",""SOU"",""SUP"",""SOU"",""SOU"",""SOU"",""SOU"",""SUP"",""SUP"",""SUP""]","[""76_66_4"",""76_66_5"",""76_66_2"",""76_66_1"",""76_66_6"",""76_66_2"",""76_66_3"",""76_66_4"",""76_66_6"",""76_66_1"",""76_66_5"",""76_66_7""]","[""Sègre - Carol"",""Nappes Tech"",""Agly aval"",""Nappes côte nord"",""Têt amont"",""Nappes côte sud"",""Nappes Agly-Salanque"",""Nappes Aspres-Réart"",""Nappes Têt"",""Agly amont, Boulzane et Verdou"",""Tech - Albères"",""Têt aval""]","[""vigilance"",""alerte_renforcee"",""alerte"",""crise"",""alerte"",""crise"",""crise"",""crise"",""crise"",""alerte"",""alerte"",""alerte""]","[120,1878,118,124,122,1796,1797,1877,1879,117,121,123]","[[],[],[],[],[],[],[],[],[],[],[],[]]"
35122,DDTM-SAFEB-2025-002,2025-03-28,2025-03-28,2025-05-27,abroge,11,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35122/AP%20n%C3%82%C2%B0%20DDTM-SAFEB-2025-002_restrictions%20usages%20eau_s%C3%83%C2%A9cheresse.pdf,false,max,yes_all,30472,AP_Cadre_DDTM_SAFEB_2024_010_crise2,2024-07-10,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30472/AP%20CADRE%20DDTM-SAFEB-2024-010%20plan%20action%20s%C3%83%C2%A9cheresse%20SIGNE.pdf,"[16303,16294,16306,16302,16293]","[""SUP"",""SOU"",""SUP"",""SUP"",""SOU""]","[""76_11_0007"",""76_11_0021"",""76_11_0022"",""76_11_0002"",""76_11_0020""]","[""Secteur Orbieu et affluents rive droite de l?Aude sur ce secteur"",""Secteur de la Nappe Plioquaternaire du Roussillon"",""Secteur Berre et Rieu (hors axe réalimenté)"",""Bassin versant de l'Agly"",""Secteur de la Nappe Astienne""]","[""vigilance"",""crise"",""alerte"",""alerte"",""alerte""]","[3583,3593,3586,3582,3592]","[[],[],[],[],[]]"
35123,DDTM34-2025-03-15762,2025-03-31,2025-03-31,2025-04-30,abroge,34,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35123/AP_DDTM34-2025-03-15762_restriction_eau_secheresse_31-03-2025.pdf,false,max,no_all,30400,DDTM34-2024-04-14846,2024-04-30,2025-04-30,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30400/ACD34_30-04-2024.pdf,"[14852,14863,14860]","[""SUP"",""SUP"",""SOU""]",,"[""Bassin versant de l’Aude aval"",""Bassin versant de l''Orb aval de la confluence avec le Jaur jusqu’à l’embouchure hors axe Orb soutenu"",""Nappe des sables de l''Astien""]","[""vigilance"",""vigilance"",""alerte""]","[2106,2116,2113]","[[],[],[]]"
35120,2025-01-01,2025-04-01,2025-03-28,2025-07-03,abroge,01,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35120/20250328ApSecheresseVraaComplet_light.pdf,false,eso,no_all,30397,Ain - AC 20240325,2024-03-25,2026-03-02,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30397/20240325ACSdVersionRAAAvecAnnexes.pdf,9372,SOU,84_01_5,Dombes - Sud,alerte_renforcee,1835,[]
35125,AP_Restriction_BvCharente_162025040100001,2025-04-03,2025-04-01,2025-04-16,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35125/AP_Restriction-BvCharente-162025040100001.pdf,null,null,yes_only_aep,30447,ACi BV Charente Seudre Fl.cotiers 162023042400001,2024-07-03,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30447/ACi2023-ChteSeudFlCot-sign%C3%83%C2%A9.pdf,9173,SUP,75_16_0045,OUGC Cogesteau /  Zone d'alerte : Auge,alerte_renforcee,1381,[]
35135,2025-DEALM-SEPR-141,2025-04-04,2025-04-04,2025-06-04,abroge,976,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35135/Arrete_2025-DEALM-SEPR-141.pdf,false,max,no,30393,2023-DEALM-SEPR-815,2023-10-09,,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30393/Arr%C3%AAt%C3%A9%20N%C2%B02023-DEALM-SEPR-815-du-10-10-2023.pdf,"[12189,12190]","[""SUP"",""SOU""]","[""06_976_0001"",""06_976_0001""]","[""bassin de Mayotte"",""bassin de Mayotte""]","[""alerte"",""alerte""]","[845,846]","[[],[]]"
35129,CP vigilance du 10/04/2025,2025-04-10,2025-05-10,2025-07-03,abroge,25,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35129/20250410_CP_Vigilance_secheresse.pdf,false,max,no_all,"[30190,30231]","[""25-2023-06-12-00008"",""90-2023-06-15-00003""]","[""2023-06-12"",""2023-06-15""]",,"[""https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30190/230612_AP_cadre_departemental_secheresse.pdf"",""https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30231/ACI_Bassin%20de%20l%27Allan_23-06-15.pdf""]","[11924,11923,4577,11921,11922]","[""SUP"",""SUP"",""SOU"",""SUP"",""SUP""]","[""27_25_0004"",""27_25_0003"",""43_25_01"",""27_25_0001"",""27_25_0002""]","[""Bassin de l'Allan"",""Haute Chaîne"",""zone non couverte par l'arrêté cadre"",""Moyennes vallées Doubs Ognon"",""Plateau calcaire jurassien""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]","[741,740,19,738,739]","[[],[],[],[],[]]"
35130,R02-2025-04-08-00001,2025-04-10,2025-04-08,2025-04-16,abroge,972,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35130/arr%C3%83%C2%AAt%C3%83%C2%A9Vigilance8avril2025.pdf,false,esu,no,30168,R02-2023-02-27-00003,2023-02-27,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30168/Arr%C3%AAt%C3%A9+pr%C3%A9fectoral+d%27orientation+et+de+cadrage+s%C3%A9cheresse+27+fev+2023.pdf,"[11561,11560,11562]","[""SUP"",""SUP"",""SUP""]","[""02_972_2"",""02_972_1"",""02_972_3""]","[""CACEM"",""CAPNM"",""CAESM""]","[""vigilance"",""vigilance"",""vigilance""]","[1817,1816,1818]","[[],[],[]]"
35162,DDT/SEE/2025/0032,2025-04-17,2025-05-27,2025-04-17,abroge,89,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35162/2025_05_27_AP_Vigilance.pdf,false,max,yes_distinct,30530,Yonne DDT/SEE/2025/0023,2025-04-17,2025-04-17,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30530/20250418_APC_89_corrige.pdf,"[15533,15538,15539,15534,15541,15535,15537,15544,15531,15532,15536,15540,15543,15530,15542]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]",,"[""Zone de gestion Cousin"",""Zone de gestion Yonne Aval"",""Zone de gestion Nord Yonne"",""Zone de gestion Vanne"",""Zone de gestion Seine"",""Zone de gestion Ouanne"",""Zone de gestion Seine Est"",""Zone de gestion Yonne Moyenne"",""Zone de gestion Serein"",""Zone de gestion Cure"",""Zone de gestion Armançon Amont"",""Zone de gestion Armançon Aval"",""Zone de gestion Loing"",""Zone de gestion Loire"",""Zone de gestion Tholon-Ravillon-Vrin-d''Ocques""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]","[2797,2802,2803,2798,2805,2799,2801,2808,2795,2796,2800,2804,2807,2794,2806]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
35131,AP_Restriction_BvCharente_162025041600002,2025-04-17,2025-04-16,2025-04-24,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35131/2025_04_16_AP_Restriction_BvCharente_162025041600002.pdf,null,null,yes_only_aep,30447,ACi BV Charente Seudre Fl.cotiers 162023042400001,2024-07-03,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30447/ACi2023-ChteSeudFlCot-sign%C3%83%C2%A9.pdf,9173,SUP,75_16_0045,OUGC Cogesteau /  Zone d'alerte : Auge,alerte,1381,[]
35134,R02-2025-04-15-00003,2025-04-17,2025-04-15,2025-05-20,abroge,972,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35134/AP_Alerte_972_R02-2025-04-15-00003.pdf,false,esu,no,30168,R02-2023-02-27-00003,2023-02-27,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30168/Arr%C3%AAt%C3%A9+pr%C3%A9fectoral+d%27orientation+et+de+cadrage+s%C3%A9cheresse+27+fev+2023.pdf,"[11560,11561,11562]","[""SUP"",""SUP"",""SUP""]","[""02_972_1"",""02_972_2"",""02_972_3""]","[""CAPNM"",""CACEM"",""CAESM""]","[""alerte"",""alerte"",""alerte""]","[1816,1817,1818]","[[],[],[]]"
35136,AP n°DDTM/SER/2025-119-0001 du 29 avril 2025,2025-05-01,2025-04-29,2025-05-27,abroge,66,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35136/2025119-0001.pdf,false,max,no_all,30396,DDTM/SER/2018150-0002,2018-05-30,,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30396/2018_05_30_arrete_cadre_secheresse_signe.pdf,"[12072,12065,12068,12071,12069,12060,12066,12061,12067,12063,12070,12064]","[""SOU"",""SUP"",""SOU"",""SOU"",""SOU"",""SUP"",""SUP"",""SUP"",""SOU"",""SUP"",""SOU"",""SUP""]","[""76_66_6"",""76_66_6"",""76_66_2"",""76_66_5"",""76_66_3"",""76_66_1"",""76_66_7"",""76_66_2"",""76_66_1"",""76_66_4"",""76_66_4"",""76_66_5""]","[""Nappes Têt"",""Têt amont"",""Nappes côte sud"",""Nappes Tech"",""Nappes Agly-Salanque"",""Agly amont, Boulzane et Verdou"",""Têt aval"",""Agly aval"",""Nappes côte nord"",""Sègre - Carol"",""Nappes Aspres-Réart"",""Tech - Albères""]","[""crise"",""alerte"",""crise"",""alerte_renforcee"",""crise"",""alerte"",""alerte"",""alerte"",""crise"",""vigilance"",""crise"",""alerte""]","[1879,122,1796,1878,1797,117,123,118,124,120,1877,121]","[[],[],[],[],[],[],[],[],[],[],[],[]]"
35142,DDTM34-2025-04-15840,2025-05-01,2025-04-22,2025-06-12,abroge,34,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35142/AP_DDTM34-2025-04-15840_restriction_eau_secheresse_22-04-25.pdf,false,max,no_all,30531,DDTM34-2025-04-15839,2025-05-01,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30531/AP_DDTM34-2025-04-22_light.pdf,14860,SOU,,Nappe des sables de l''Astien,alerte,2113,[]
35141,sans objet,2025-05-02,null,2025-07-13,abroge,55,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35141/AP_cadre_2024-10198_secheresse.pdf,false,max,no_all,30470,2024-10198,2024-07-18,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30470/AP_cadre_2024-10198_secheresse.pdf,"[7320,7324,7323,7322,7321]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]",,"[""Meuse amont et médiane partie du département 55"",""Meuse aval et Chiers partie du département 55"",""Moselle aval, Orne, Nied et Seille partie du département 55"",""Bassin de l'Aisne partie du département 55"",""Bassin Saulx-Ornain partie du département 55""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]","[42,45,44,215,212]","[[],[],[],[],[]]"
35140,Arrêté DDT-SEEB-PPE-Etiage-49 n°2025-01,2025-05-08,2025-05-07,2025-05-22,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35140/Arr%C3%83%C2%AAt%C3%83%C2%A9%20DDT-SEEB-PPE-Etiage-49%20n%202025-01.pdf,true,null,yes_only_aep,30412,AC n°2023-DDT49-SEEB-MTE-01,2023-06-27,,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-cadre/30412/230626_ArreteCadre49_signe.pdf,"[null,9683,9687,9679,9695,null,9690]","[""AEP"",""SUP"",""SUP"",""SUP"",""SUP"",""AEP"",""SUP""]","[null,""52_49_13"",""52_49_17"",""52_49_1"",""52_49_3"",null,""52_49_2""]","[""Mayenne"",""AUBANCE"",""EVRE"",""OUDON"",""SARTHE"",""SARTHE"",""MAYENNE""]","[""alerte"",""vigilance"",""vigilance"",""alerte"",""vigilance"",""vigilance"",""alerte""]","[null,1292,1296,1288,600,null,1299]","[[""49010"",""49067"",""49038"",""49080"",""49155"",""49036"",""49064"",""49161"",""49176"",""49217"",""49248"",""49331"",""49344"",""49056""],[],[],[],[],[""49170"",""49220"",""49205""],[]]"
35143,AP du 16 mai 2025 vigilance Sécheresse,2025-05-16,2025-05-16,2025-06-25,abroge,59,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35143/250516_AP_vigilance_mai2025_sign%C3%83%C2%A9.pdf,false,max,no_all,30295,Vigilance-ACI-59-62-Mai-2023,2023-06-01,2025-12-09,https://regleau.s3.gra.perf.cloud.ovh.net/ArretesCadres/2023-05-31_ACI-sécheresse-signé-avec-annexes.pdf,"[11966,11974,11971,11965,11977,11973,11976,11978,11969,11970,11975,11964,11972,11963,11967,11968]","[""SUP"",""SOU"",""SOU"",""SUP"",""SOU"",""SOU"",""SOU"",""SOU"",""SUP"",""SUP"",""SOU"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP""]",,"[""Bassin versant de la Sambre"",""Bassin versant de la Sambre"",""Bassin versant de l''Escaut"",""Bassin versant de la Lys"",""Bassins versants de la Marque et de la Deûle"",""Bassin versant de la Lys"",""Bassins versants de l''Audomarois et du Delta de l''Aa"",""Bassins versants de la Scarpe amont et de la Sensée"",""Bassins versants de la Marque et de la Deûle"",""Bassins versants de la Scarpe amont et de la Sensée"",""Bassin versant de la Scarpe aval"",""Bassin versant de l''Yser"",""Bassin versant de l''Yser"",""Bassin versant de l''Escaut"",""Bassin versant de la Scarpe aval"",""Bassins versants de l''Audomarois et du Delta de l''Aa""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]","[1069,25,22,1065,28,24,27,29,1072,21,26,1064,23,1063,1070,1071]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
35144,AP restrictions Loiret - 20 mai 2025,2025-05-20,2025-05-20,2025-06-10,abroge,45,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35144/RAA20mai2025_APrestrictions.pdf,false,esu,no_all,"[30207,30249]","[""V2_AP_cadre_Est-sud-Loiret_20230310"",""V2_AP_cadre_Beauce loirétaine_202300602""]","[""2023-03-10"",""2023-06-02""]","[""2025-07-22"",""2025-07-22""]","[""https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30207/AP_cadre_Est-sud-Loiret_20230310.pdf"",""https://regleau.s3.gra.perf.cloud.ovh.net//arrete-cadre/30249/AP_cadre_Secheresse_BeauceLoiretaine_signe.pdf""]",11854,SUP,,Milleron,crise,293,[]
35145,2025-05-20,2025-05-21,2025-05-20,2025-07-01,abroge,62,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/35145/2025-05-20_AP_Vigilance-s%C3%83%C2%A9cheresse.pdf,false,max,no,30295,Vigilance-ACI-59-62-Mai-2023,2023-06-01,2025-12-09,https://regleau.s3.gra.perf.cloud.ovh.net/ArretesCadres/2023-05-31_ACI-sécheresse-signé-avec-annexes.pdf,"[11989,11981,11982,11988,11983,11984,11991,11990]","[""SOU"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SOU"",""SOU""]",,"[""Bassins versants des fleuves côtiers du Boulonnais"",""Bassin versant de la Lys"",""Bassins versants des fleuves côtiers du Boulonnais"",""Bassin versant de la Lys"",""Bassins versants de l’Audomarois et du delta de l''Aa"",""Bassins versants de la Marque et de la Deûle"",""Bassins versants de la Marque et de la Deûle"",""Bassins versants de l’Audomarois et du delta de l''Aa""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]","[1080,32,1073,1079,1074,1075,1082,1081]","[[],[],[],[],[],[],[],[]]"
